 -0.89999999850988388      -0.89999999850988388       -2.5979999939445242       -2.5999999940395355     
 -0.89999999850988388      -0.79999999701976776       -2.5979999939449683       -2.5999999940395355     
 -0.89999999850988388      -0.69999999552965164       -2.5979999939440801       -2.5999999940395355     
 -0.89999999850988388      -0.59999999403953552       -2.5979999939445242       -2.5999999940395355     
 -0.89999999850988388      -0.49999999254941940       -2.5979999939445242       -2.5999999940395355     
 -0.89999999850988388      -0.39999999105930328       -2.5979999939445242       -2.5999999940395355     
 -0.89999999850988388      -0.29999998956918716       -2.5979999939445242       -2.5999999940395355     
 -0.89999999850988388      -0.19999998807907104       -2.5979999939445242       -2.5999999940395355     
 -0.89999999850988388       -9.9999986588954926E-002  -2.5979999939445242       -2.5999999940395355     
 -0.89999999850988388        1.4901161193847656E-008  -2.5979999939445242       -2.5999999940395355     
 -0.89999999850988388       0.10000001639127731       -2.5979999939445242       -2.5999999940395355     
 -0.89999999850988388       0.20000001788139343       -2.5979999939445242       -2.5999999940395355     
 -0.89999999850988388       0.30000001937150955       -2.5979999939445242       -2.5999999940395355     
 -0.89999999850988388       0.40000002086162567       -2.5979999939445242       -2.5999999940395355     
 -0.89999999850988388       0.50000002235174179       -2.5979999939445242       -2.5999999940395355     
 -0.89999999850988388       0.60000002384185791       -2.5979999939445242       -2.5999999940395355     
 -0.89999999850988388       0.70000002533197403       -2.5979999939449683       -2.5999999940395355     
 -0.89999999850988388       0.80000002682209015       -2.5979999939449683       -2.5999999940395355     
 -0.89999999850988388       0.90000002831220627       -2.5979999939445242       -2.5999999940395355     
 -0.79999999701976776      -0.89999999850988388       -2.1979999879844030       -2.1999999880790710     
 -0.79999999701976776      -0.79999999701976776       -2.1979999879839589       -2.1999999880790710     
 -0.79999999701976776      -0.69999999552965164       -2.1979999879841809       -2.1999999880790710     
 -0.79999999701976776      -0.59999999403953552       -2.1979999879841809       -2.1999999880790710     
 -0.79999999701976776      -0.49999999254941940       -2.1979999879841809       -2.1999999880790710     
 -0.79999999701976776      -0.39999999105930328       -2.1979999879841809       -2.1999999880790710     
 -0.79999999701976776      -0.29999998956918716       -2.1979999879841809       -2.1999999880790710     
 -0.79999999701976776      -0.19999998807907104       -2.1979999879841809       -2.1999999880790710     
 -0.79999999701976776       -9.9999986588954926E-002  -2.1979999879841809       -2.1999999880790710     
 -0.79999999701976776        1.4901161193847656E-008  -2.1979999879841809       -2.1999999880790710     
 -0.79999999701976776       0.10000001639127731       -2.1979999879841809       -2.1999999880790710     
 -0.79999999701976776       0.20000001788139343       -2.1979999879841809       -2.1999999880790710     
 -0.79999999701976776       0.30000001937150955       -2.1979999879841809       -2.1999999880790710     
 -0.79999999701976776       0.40000002086162567       -2.1979999879841809       -2.1999999880790710     
 -0.79999999701976776       0.50000002235174179       -2.1979999879841809       -2.1999999880790710     
 -0.79999999701976776       0.60000002384185791       -2.1979999879841809       -2.1999999880790710     
 -0.79999999701976776       0.70000002533197403       -2.1979999879841809       -2.1999999880790710     
 -0.79999999701976776       0.80000002682209015       -2.1979999879839589       -2.1999999880790710     
 -0.79999999701976776       0.90000002831220627       -2.1979999879839589       -2.1999999880790710     
 -0.69999999552965164      -0.89999999850988388       -1.7979999820233941       -1.7999999821186066     
 -0.69999999552965164      -0.79999999701976776       -1.7979999820238382       -1.7999999821186066     
 -0.69999999552965164      -0.69999999552965164       -1.7979999820238382       -1.7999999821186066     
 -0.69999999552965164      -0.59999999403953552       -1.7979999820233941       -1.7999999821186066     
 -0.69999999552965164      -0.49999999254941940       -1.7979999820238382       -1.7999999821186066     
 -0.69999999552965164      -0.39999999105930328       -1.7979999820236161       -1.7999999821186066     
 -0.69999999552965164      -0.29999998956918716       -1.7979999820236161       -1.7999999821186066     
 -0.69999999552965164      -0.19999998807907104       -1.7979999820236161       -1.7999999821186066     
 -0.69999999552965164       -9.9999986588954926E-002  -1.7979999820236161       -1.7999999821186066     
 -0.69999999552965164        1.4901161193847656E-008  -1.7979999820236161       -1.7999999821186066     
 -0.69999999552965164       0.10000001639127731       -1.7979999820236161       -1.7999999821186066     
 -0.69999999552965164       0.20000001788139343       -1.7979999820236161       -1.7999999821186066     
 -0.69999999552965164       0.30000001937150955       -1.7979999820236161       -1.7999999821186066     
 -0.69999999552965164       0.40000002086162567       -1.7979999820236161       -1.7999999821186066     
 -0.69999999552965164       0.50000002235174179       -1.7979999820238382       -1.7999999821186066     
 -0.69999999552965164       0.60000002384185791       -1.7979999820233941       -1.7999999821186066     
 -0.69999999552965164       0.70000002533197403       -1.7979999820238382       -1.7999999821186066     
 -0.69999999552965164       0.80000002682209015       -1.7979999820238382       -1.7999999821186066     
 -0.69999999552965164       0.90000002831220627       -1.7979999820233941       -1.7999999821186066     
 -0.59999999403953552      -0.89999999850988388       -1.3979999760632731       -1.3999999761581421     
