   0.0000000000000000        5.0000000000000001E-003   2.0000000000000000E-002
   1.0000000000000000E-003   9.9950000000000004E-003   3.9969999999999999E-002
   2.0000000000000000E-003   1.4985005000000001E-002   5.9910030000000003E-002
   3.0000000000000001E-003   1.9970019995000001E-002   7.9820119970000006E-002
   4.0000000000000001E-003   2.4950049975005002E-002   9.9700299850030011E-002
   5.0000000000000001E-003   2.9925099925029997E-002  0.11955059955017998     
   6.0000000000000001E-003   3.4895174825104965E-002  0.13937104895062979     
   7.0000000000000001E-003   3.9860279650279856E-002  0.15916167790167918     
   8.0000000000000002E-003   4.4820419370629576E-002  0.17892251622377750     
   9.0000000000000011E-003   4.9775598951258944E-002  0.19865359370755373     
   1.0000000000000002E-002   5.4725823352307683E-002  0.21835494011384618     
   1.1000000000000003E-002   5.9671097528955372E-002  0.23802658517373235     
   1.2000000000000004E-002   6.4611426431426422E-002  0.25766855858855864     
   1.3000000000000005E-002   6.9546815004994988E-002  0.27728089002997008     
   1.4000000000000005E-002   7.4477268189989995E-002  0.29686360913994014     
   1.5000000000000006E-002   7.9402790921799998E-002  0.31641674553080018     
   1.6000000000000007E-002   8.4323388130878196E-002  0.33594032878526936     
   1.7000000000000008E-002   8.9239064742747315E-002  0.35543438845648412     
   1.8000000000000009E-002   9.4149825678004562E-002  0.37489895406802765     
   1.9000000000000010E-002   9.9055675852326552E-002  0.39433405511395964     
   2.0000000000000011E-002  0.10395662017647422       0.41373972105884566     
   2.1000000000000012E-002  0.10885266355629775       0.43311598133778684     
   2.2000000000000013E-002  0.11374381089274145       0.45246286535644903     
   2.3000000000000013E-002  0.11863006708184871       0.47178040249109260     
   2.4000000000000014E-002  0.12351143701476687       0.49106862208860153     
   2.5000000000000015E-002  0.12838792557775211       0.51032755346651293     
   2.6000000000000016E-002  0.13325953765217435       0.52955722591304644     
   2.7000000000000017E-002  0.13812627811452219       0.54875766868713338     
   2.8000000000000018E-002  0.14298815183640767       0.56792891101844623     
   2.9000000000000019E-002  0.14784516368457126       0.58707098210742781     
   3.0000000000000020E-002  0.15269731852088669       0.60618391112532044     
   3.1000000000000021E-002  0.15754462120236581       0.62526772721419510     
   3.2000000000000021E-002  0.16238707658116344       0.64432245948698086     
   3.3000000000000022E-002  0.16722468950458227       0.66334813702749384     
   3.4000000000000023E-002  0.17205746481507769       0.68234478889046635     
   3.5000000000000024E-002  0.17688540735026262       0.70131244410157589     
   3.6000000000000025E-002  0.18170852194291234       0.72025113165747434     
   3.7000000000000026E-002  0.18652681342096944       0.73916088052581685     
   3.8000000000000027E-002  0.19134028660754848       0.75804171964529099     
   3.9000000000000028E-002  0.19614894632094093       0.77689367792564568     
   4.0000000000000029E-002  0.20095279737461999       0.79571678424772008     
   4.1000000000000029E-002  0.20575184457724538       0.81451106746347235     
   4.2000000000000030E-002  0.21054609273266814       0.83327655639600884     
   4.3000000000000031E-002  0.21533554663993548       0.85201327983961284     
   4.4000000000000032E-002  0.22012021109329555       0.87072126655977322     
   4.5000000000000033E-002  0.22490009088220225       0.88940054529321344     
   4.6000000000000034E-002  0.22967519079132004       0.90805114474792026     
   4.7000000000000035E-002  0.23444551560052873       0.92667309360317229     
   4.8000000000000036E-002  0.23921107008492820       0.94526642050956911     
   4.9000000000000037E-002  0.24397185901484328       0.96383115408905951     
   5.0000000000000037E-002  0.24872788715582844       0.98236732293497042     
   5.1000000000000038E-002  0.25347915926867259        1.0008749556120355     
   5.2000000000000039E-002  0.25822568010940394        1.0193540806564234     
   5.3000000000000040E-002  0.26296745442929453        1.0378047265757671     
   5.4000000000000041E-002  0.26770448697486526        1.0562269218491913     
   5.5000000000000042E-002  0.27243678248789038        1.0746206949273420     
   5.6000000000000043E-002  0.27716434570540249        1.0929860742324147     
   5.7000000000000044E-002  0.28188718135969709        1.1113230881581824     
   5.8000000000000045E-002  0.28660529417833741        1.1296317650700243     
   5.9000000000000045E-002  0.29131868888415907        1.1479121333049542     
   6.0000000000000046E-002  0.29602737019527492        1.1661642211716492     
