   0.0000000000000000        0.0000000000000000       0.99999999999996680        1.0000000000000000       -4.9999995843652556E-004  -0.0000000000000000      -0.99999941660655622       -1.0000000000000000        1.5000223285710490E-003
   7.8539818525314331E-002   7.8459097906677058E-002  0.99691733356160994       0.99691733356165013       -7.8957543451330103E-002  -7.8459097906677058E-002 -0.99683829013486047      -0.99691733356165013        7.9945161601813197E-002
  0.15707963705062866       0.15643446935755390       0.98768833991131477       0.98768833991134097      -0.15692828742264187      -0.15643446935755390      -0.98753131827500340      -0.98768833991134097       0.15788992335785679     
  0.23561945557594299       0.23344537023145154       0.97236991886701329       0.97236991886704338      -0.23393151625072939      -0.23344537023145154      -0.97213588090561132      -0.97236991886704338       0.23484425515363228     
  0.31415927410125732       0.30901700268934790       0.95105651359364551       0.95105651359364107      -0.30949247945466496      -0.30901700268934790      -0.95074687467278096      -0.95105651359364107       0.31035807257495662     
  0.39269909262657166       0.38268344246110436       0.92387952832934106       0.92387952832938047      -0.38314531837502219      -0.38268344246110436      -0.92349637659250305      -0.92387952832938047       0.38417879988372761     
  0.47123891115188599       0.45399051142368685       0.89100651823494081       0.89100651823500110      -0.45443593895322376      -0.45399051142368685      -0.89055203489341039      -0.89100651823500110       0.45533954384779918     
  0.54977872967720032       0.52249857776047914       0.85264015636038470       0.85264015636039359      -0.52292481073079600      -0.52249857776047914      -0.85211721012612429      -0.85264015636039359       0.52390503046950698     
  0.62831854820251465       0.58778526643777596       0.80901698409774347       0.80901698409778311      -0.58818967693663460      -0.58778526643777596      -0.80842872207664840      -0.80901698409778311       0.58896398869023869     
  0.70685836672782898       0.64944806328746429       0.76040595282523638       0.76040595282530621      -0.64982815797809401      -0.64944806328746429      -0.75975601732114484      -0.76040595282530621       0.65049809983008799     
  0.78539818525314331       0.70710679664085752       0.70710676573223130       0.70710676573223719      -0.70746023217438392      -0.70710679664085752      -0.70639921689874541      -0.70710676573223719       0.70814643038374925     
  0.86393800377845764       0.76040598121358305       0.64944803004899720       0.64944803004906249      -0.76073057843806247      -0.76040598121358305      -0.64868723370636872      -0.64944803004906249       0.76128947590348162     
  0.94247782230377197       0.80901700979069335       0.58778523107447245       0.58778523107451852      -0.80931076744861219      -0.80901700979069335      -0.58697606031277161      -0.58778523107451852       0.81012974106897673     
   1.0210176408290863       0.85264017919953194       0.52249854049036626       0.52249854049039224      -0.85290128647619312      -0.85264017919953194      -0.52164548614008766      -0.52249854049039224       0.85345619460497346     
   1.0995574593544006       0.89100653807955654       0.45399047247648983       0.45399047247655300      -0.89123338478658276      -0.89100653807955654      -0.45309921559155697      -0.45399047247655300       0.89171270367671696     
